EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationLevel,EducationField,BusinessTravel,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrentManager,TrainingTimesLastYear,StockOptionLevel,OverTime,Salary,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1889,28,Female,Single,Finance,Accountant,Master's,Other,Travel_Rarely,18,0,4,2,1.0,0,4.0,0,No,98166.0,8180.0,2.0,2.0,3,1,3,3,Yes
1890,31,Male,Married,Sales,Sales Executive,Associate,Medical,Non-Travel,9,2,11,8,2.0,0,1.0,0,Yes,57934.0,4827.0,4.0,4.0,1,1,4,4,Yes
1891,23,Male,Divorced,Finance,Financial Analyst,PhD,Technical Degree,Travel_Rarely,1,2,3,0,0.0,0,2.0,2,Yes,100672.0,8389.0,,2.0,1,3,2,3,No
1892,45,Male,Married,Marketing,Marketing Analyst,Bachelor's,Marketing,Travel_Rarely,10,0,7,2,0.0,2,1.0,3,No,75656.0,6304.0,1.0,4.0,2,4,3,3,Yes
1893,49,Male,Single,IT Support,Network Engineer,PhD,Technical Degree,Non-Travel,2,5,4,0,0.0,0,1.0,0,Yes,92083.0,7673.0,1.0,3.0,2,2,2,3,Yes
1894,39,Female,Single,HR,Recruiter,Bachelor's,Other,Non-Travel,10,3,4,0,,0,1.0,1,Yes,53445.0,4453.0,1.0,2.0,3,3,4,3,Yes
1895,36,Female,Single,Operations,Operations Manager,Bachelor's,Other,Travel_Rarely,10,5,4,2,2.0,2,1.0,0,No,53710.0,4475.0,2.0,1.0,2,4,1,3,No
1896,41,Male,Divorced,Operations,Logistics Coordinator,Bachelor's,Human Resources,Travel_Rarely,1,1,14,8,1.0,0,6.0,0,No,69559.0,5796.0,4.0,3.0,3,3,2,4,No
1897,22,Male,Married,IT Support,Support Specialist,PhD,Human Resources,Non-Travel,6,3,4,6,0.0,0,5.0,2,No,89077.0,7423.0,1.0,2.0,1,4,4,4,Yes
1898,50,Male,Married,HR,HR Manager,Master's,Medical,Travel_Rarely,5,0,1,1,1.0,1,1.0,2,No,57790.0,4815.0,1.0,2.0,1,3,1,3,Yes
1899,28,Male,Married,Legal,Compliance Officer,Associate,Medical,Travel_Rarely,11,4,5,0,0.0,0,6.0,0,Yes,69931.0,5827.0,1.0,4.0,1,3,4,3,Yes
1900,28,Male,Divorced,Sales,Sales Executive,Master's,Other,Travel_Rarely,3,1,1,1,0.0,1,6.0,0,No,69078.0,5756.0,1.0,3.0,2,1,1,4,Yes
1901,29,Male,Married,Operations,Operations Manager,Master's,Other,Travel_Frequently,1,0,2,1,0.0,1,6.0,0,Yes,66952.0,5579.0,3.0,4.0,1,3,3,3,No
1902,30,Male,Single,Legal,Legal Executive,Bachelor's,Life Sciences,Travel_Rarely,15,8,12,10,0.0,4,0.0,1,No,92383.0,7698.0,1.0,3.0,4,4,1,3,Yes
1903,40,Female,Single,Finance,Accountant,Bachelor's,Other,Travel_Rarely,1,4,5,3,2.0,2,2.0,1,Yes,65091.0,5424.0,3.0,2.0,4,4,1,3,No
1904,47,Female,Married,Operations,Operations Manager,Bachelor's,Medical,Travel_Rarely,2,1,6,1,1.0,1,4.0,1,No,63298.0,5274.0,1.0,4.0,1,4,2,3,No
1905,54,Female,Married,Sales,Sales Manager,Associate,Life Sciences,Travel_Frequently,1,2,6,6,1.0,0,6.0,1,Yes,60807.0,5067.0,4.0,3.0,1,1,3,3,No
1906,40,Male,Married,Legal,Contracts Manager,Master's,Medical,Travel_Rarely,6,6,11,6,0.0,2,3.0,1,Yes,119253.0,9937.0,1.0,4.0,3,2,2,4,Yes
1907,22,Male,Single,HR,Recruiter,Bachelor's,Medical,Travel_Rarely,5,0,0,0,0.0,0,0.0,1,No,46617.0,3884.0,,3.0,4,2,1,3,Yes
1908,22,Female,Single,IT Support,Network Engineer,PhD,Other,Travel_Frequently,1,1,4,1,1.0,0,2.0,0,No,87265.0,7272.0,3.0,3.0,1,2,4,4,No
1909,32,Male,Married,Finance,Accountant,PhD,Other,Travel_Rarely,14,0,5,2,0.0,2,2.0,0,No,98150.0,8179.0,3.0,4.0,3,3,1,4,No
1910,32,Female,Married,HR,Recruiter,Bachelor's,Medical,Travel_Rarely,13,1,11,11,1.0,4,1.0,3,No,58181.0,4848.0,3.0,1.0,3,1,3,3,No
1911,55,Male,Married,Marketing,Content Strategist,Bachelor's,Other,Non-Travel,46,1,7,0,0.0,0,6.0,0,No,58703.0,,2.0,1.0,1,1,4,3,Yes
1912,33,Male,Married,Marketing,Marketing Manager,Bachelor's,Other,Non-Travel,16,0,6,6,0.0,1,6.0,1,No,68550.0,5712.0,3.0,2.0,1,4,1,4,No
1913,39,Female,Married,Operations,Logistics Coordinator,Associate,Human Resources,Travel_Rarely,3,1,4,0,0.0,0,0.0,0,Yes,44914.0,3742.0,1.0,1.0,2,2,1,4,Yes
1914,33,Female,Married,HR,HR Executive,Bachelor's,Technical Degree,Travel_Rarely,22,1,5,4,4.0,1,,0,No,57569.0,4797.0,3.0,3.0,1,4,1,4,No
1915,36,Male,Married,HR,HR Executive,Associate,Human Resources,Travel_Frequently,1,3,13,10,0.0,0,6.0,0,No,60691.0,5057.0,3.0,1.0,3,2,2,3,Yes
1916,23,Male,Divorced,IT Support,Systems Analyst,Bachelor's,Other,Travel_Rarely,1,0,5,3,3.0,1,0.0,0,No,61540.0,5128.0,2.0,1.0,2,4,3,3,Yes
1917,39,Male,Married,Finance,Accountant,Bachelor's,Technical Degree,Travel_Rarely,1,6,2,1,1.0,1,0.0,1,No,77054.0,6421.0,3.0,2.0,4,4,4,3,Yes
1918,34,Male,Divorced,HR,Training Specialist,Master's,Life Sciences,Travel_Frequently,1,3,6,0,0.0,0,6.0,2,Yes,75098.0,6258.0,1.0,2.0,3,4,4,4,Yes
1919,37,Male,Single,Legal,Legal Advisor,Bachelor's,Other,Non-Travel,3,2,12,5,4.0,2,1.0,1,No,79456.0,6621.0,2.0,3.0,3,3,1,4,Yes
1920,35,Male,Married,Legal,Contracts Manager,Master's,Other,Travel_Frequently,6,1,5,1,1.0,0,6.0,1,No,103650.0,8637.0,3.0,3.0,1,1,2,3,No
1921,42,Male,Married,Marketing,Content Strategist,Bachelor's,Technical Degree,Non-Travel,8,2,6,5,4.0,2,4.0,2,No,65469.0,5455.0,3.0,1.0,1,1,3,3,No
1922,22,Male,Married,Engineering,Tech Lead,Bachelor's,Medical,Travel_Rarely,19,1,4,0,0.0,0,6.0,1,No,78796.0,6566.0,3.0,2.0,4,4,4,4,No
1923,32,Male,Married,Legal,Legal Advisor,Master's,Marketing,Travel_Rarely,3,9,5,2,2.0,1,2.0,1,No,91601.0,7633.0,4.0,2.0,2,3,1,3,No
1924,38,Male,Married,Marketing,Marketing Manager,Master's,Life Sciences,Travel_Frequently,8,1,2,0,0.0,0,0.0,1,No,82336.0,6861.0,2.0,,2,4,4,3,No
1925,58,Female,Married,Legal,Compliance Officer,Bachelor's,Life Sciences,Travel_Frequently,19,0,3,3,3.0,3,1.0,1,No,82243.0,6853.0,1.0,4.0,2,2,3,3,Yes
1926,36,Male,Married,Operations,Operations Analyst,Master's,Human Resources,Travel_Rarely,1,1,7,1,1.0,1,1.0,3,Yes,67729.0,5644.0,1.0,3.0,1,3,4,4,Yes
1927,30,Female,Married,IT Support,Network Engineer,High School,Medical,Travel_Rarely,18,0,8,2,1.0,2,5.0,0,No,59176.0,4931.0,2.0,4.0,3,1,4,3,No
1928,29,Male,Married,Sales,Sales Representative,Master's,Life Sciences,Travel_Frequently,24,6,8,8,2.0,2,1.0,0,No,79703.0,6641.0,3.0,3.0,1,3,2,4,No
1929,32,Male,Married,Finance,Finance Manager,Master's,Life Sciences,Non-Travel,3,2,14,10,4.0,2,0.0,0,No,112456.0,9371.0,2.0,1.0,1,4,4,4,No
1930,29,Male,Married,IT Support,Systems Analyst,Associate,Other,Travel_Rarely,5,2,6,0,0.0,0,2.0,1,Yes,54167.0,4513.0,1.0,1.0,1,4,1,3,Yes
1931,39,Male,Divorced,Operations,Operations Manager,Bachelor's,Medical,Travel_Frequently,10,4,9,2,2.0,0,3.0,1,Yes,63085.0,,4.0,2.0,1,3,2,3,No
1932,43,Male,Married,IT Support,Systems Analyst,Associate,Technical Degree,Travel_Rarely,17,6,6,0,0.0,0,6.0,1,Yes,62260.0,5188.0,,2.0,2,3,1,3,No
1933,40,Male,Married,Legal,Contracts Manager,PhD,Medical,Non-Travel,23,3,6,1,0.0,1,1.0,3,Yes,129030.0,10752.0,4.0,3.0,1,2,2,3,No
1934,33,Male,Married,HR,HR Manager,Bachelor's,Technical Degree,Travel_Frequently,1,0,1,1,1.0,0,3.0,0,Yes,53714.0,4476.0,4.0,1.0,2,2,1,3,No
1935,33,Female,Married,Marketing,Content Strategist,Associate,Technical Degree,Non-Travel,1,0,5,1,0.0,0,1.0,2,No,52513.0,,4.0,1.0,3,3,3,3,Yes
1936,22,Male,Married,HR,Training Specialist,Bachelor's,Life Sciences,Non-Travel,7,0,4,4,0.0,4,4.0,0,No,54479.0,4539.0,1.0,2.0,4,2,3,4,Yes
1937,39,Male,Single,Legal,Contracts Manager,Master's,Medical,Travel_Frequently,7,1,6,1,1.0,1,3.0,0,No,109636.0,9136.0,1.0,4.0,2,1,2,3,No
1938,27,Male,Divorced,Legal,Contracts Manager,Bachelor's,Technical Degree,Travel_Rarely,34,0,9,14,0.0,2,3.0,3,No,77021.0,6418.0,,2.0,3,4,1,3,Yes
1939,22,Female,Married,IT Support,Support Specialist,Master's,Life Sciences,Non-Travel,9,0,4,4,2.0,1,4.0,0,Yes,69845.0,5820.0,4.0,2.0,4,2,1,3,No
1940,34,Female,Married,HR,HR Manager,Bachelor's,Marketing,Non-Travel,30,1,3,1,0.0,1,,1,No,443.43,3695.0,4.0,3.0,1,3,4,4,No
1941,27,Female,Married,HR,HR Executive,PhD,Medical,Travel_Frequently,3,5,4,0,0.0,0,1.0,0,No,65491.0,5457.0,1.0,3.0,2,4,3,4,No
1942,23,Male,Married,Operations,Operations Manager,PhD,Other,Travel_Rarely,1,0,5,1,1.0,1,4.0,1,No,68544.0,5712.0,3.0,3.0,2,3,3,4,No
1943,28,Female,Divorced,Finance,Finance Manager,Bachelor's,Human Resources,Travel_Rarely,1,9,10,3,1.0,0,3.0,0,No,73684.0,6140.0,1.0,,1,3,2,3,Yes
1944,41,Female,Married,HR,HR Executive,PhD,Technical Degree,Non-Travel,25,1,9,6,0.0,3,4.0,3,No,83150.0,6929.0,1.0,4.0,4,4,4,3,No
1945,35,Male,Married,HR,HR Manager,Bachelor's,Human Resources,Travel_Rarely,13,2,8,3,0.0,2,0.0,1,No,60633.0,5052.0,3.0,1.0,4,2,2,3,No
1946,53,Female,Married,IT Support,Support Specialist,Master's,Marketing,Non-Travel,12,9,6,4,1.0,2,1.0,3,Yes,68350.0,5695.0,1.0,2.0,3,2,3,4,Yes
1947,39,Female,Single,IT Support,Systems Analyst,Associate,Human Resources,Non-Travel,1,4,5,2,1.0,0,4.0,3,No,59557.0,4963.0,2.0,3.0,4,2,2,3,Yes
1948,42,Female,Single,HR,Recruiter,Associate,Other,Travel_Rarely,1,2,10,3,3.0,3,4.0,0,Yes,56158.0,4679.0,4.0,2.0,3,4,2,4,No
1949,22,Male,Married,Operations,Supply Chain Executive,Associate,Human Resources,Travel_Rarely,16,2,3,3,2.0,2,0.0,1,No,52408.0,4367.0,3.0,,4,3,4,4,No
1950,42,Female,Married,Finance,Finance Manager,Bachelor's,Medical,Non-Travel,4,2,10,4,0.0,4,5.0,0,No,79549.0,6629.0,1.0,1.0,4,4,2,2,No
1951,22,Female,Single,Sales,Sales Executive,Master's,Medical,Travel_Rarely,3,2,2,0,0.0,0,2.0,1,No,69247.0,5770.0,4.0,1.0,3,3,2,3,Yes
1952,38,Male,Single,IT Support,Support Specialist,Master's,Human Resources,Travel_Rarely,9,8,5,0,0.0,0,0.0,0,No,67942.0,5661.0,3.0,1.0,1,3,2,4,No
1953,39,Female,Married,Engineering,Software Engineer,Master's,Medical,Travel_Rarely,10,4,8,2,0.0,2,1.0,2,No,97609.0,8134.0,1.0,4.0,1,2,4,1,No
1954,25,Female,Married,Operations,Logistics Coordinator,Bachelor's,Medical,Travel_Frequently,10,1,1,1,0.0,1,3.0,0,No,46579.0,3881.0,4.0,4.0,1,3,4,4,No
1955,27,Female,Divorced,HR,Training Specialist,Master's,Human Resources,Travel_Frequently,10,0,2,2,2.0,0,2.0,0,No,67517.0,5626.0,3.0,3.0,4,3,3,4,Yes
1956,22,Female,Single,Engineering,Software Engineer,Master's,Technical Degree,Travel_Frequently,2,0,1,0,0.0,0,5.0,2,Yes,99100.0,8258.0,1.0,,1,2,3,3,Yes
1957,30,Female,Divorced,Marketing,Marketing Manager,Master's,Life Sciences,Non-Travel,13,4,7,4,1.0,4,3.0,1,No,92958.0,7746.0,1.0,3.0,3,4,1,3,Yes
1958,32,Female,Married,Engineering,Tech Lead,Bachelor's,Human Resources,Travel_Rarely,5,0,9,6,2.0,0,3.0,1,No,89163.0,7430.0,4.0,2.0,4,2,4,3,No
1959,44,Female,Married,IT Support,Systems Analyst,Master's,Medical,Travel_Frequently,50,4,26,30,9.0,9,1.0,1,No,103035.0,8586.0,2.0,3.0,3,2,1,3,No
1960,38,Male,Single,Engineering,Senior Engineer,Bachelor's,Life Sciences,Non-Travel,16,2,6,4,1.0,1,4.0,0,No,79906.0,6658.0,1.0,3.0,1,1,4,4,Yes
1961,22,Female,Single,HR,HR Manager,Master's,Technical Degree,Non-Travel,10,4,4,7,0.0,0,3.0,1,No,64929.0,5410.0,4.0,4.0,1,4,2,4,No
1962,45,Male,Divorced,Operations,Supply Chain Executive,Bachelor's,Technical Degree,Travel_Frequently,1,1,0,0,0.0,0,5.0,0,No,47644.0,3970.0,3.0,2.0,1,4,4,4,Yes
1963,22,Female,Single,HR,Training Specialist,PhD,Other,Travel_Rarely,24,4,4,5,3.0,5,2.0,0,No,82430.0,6869.0,2.0,2.0,4,2,2,4,Yes
1964,35,Female,Married,Marketing,Brand Executive,Master's,Life Sciences,Travel_Rarely,1,4,11,5,1.0,5,2.0,1,No,77514.0,6459.0,1.0,3.0,2,2,2,4,Yes
1965,41,Female,Married,Marketing,Content Strategist,Bachelor's,Marketing,Travel_Rarely,2,2,4,3,3.0,0,4.0,0,No,69396.0,5783.0,4.0,4.0,2,2,4,3,No
1966,26,Female,Single,Legal,Legal Advisor,Bachelor's,Technical Degree,Travel_Rarely,48,0,8,1,1.0,1,3.0,2,No,92490.0,7707.0,4.0,1.0,2,1,3,3,No
1967,38,Male,Married,Engineering,Senior Engineer,Bachelor's,Marketing,Travel_Rarely,3,3,10,7,1.0,4,5.0,2,No,97666.0,8138.0,2.0,2.0,2,1,1,3,No
1968,27,Female,Married,Marketing,Marketing Manager,High School,Life Sciences,Travel_Rarely,7,1,9,4,2.0,1,1.0,1,No,58761.0,4896.0,4.0,4.0,3,2,3,4,No
1969,24,Female,Single,Sales,Sales Executive,Bachelor's,Marketing,Travel_Rarely,6,0,2,0,0.0,0,1.0,2,No,53881.0,4490.0,1.0,3.0,1,4,1,3,Yes
1970,42,Male,Married,Engineering,Software Engineer,Master's,Other,Travel_Rarely,1,2,7,0,,0,5.0,1,No,92135.0,7677.0,3.0,1.0,1,3,2,3,Yes
1971,42,Male,Single,Marketing,Marketing Analyst,Bachelor's,Technical Degree,Travel_Rarely,6,0,7,5,1.0,2,0.0,0,No,75420.0,6285.0,1.0,1.0,2,4,1,3,Yes
1972,31,Male,Single,Legal,Contracts Manager,Bachelor's,Other,Travel_Rarely,11,2,7,5,1.0,2,0.0,0,No,89914.0,7492.0,1.0,1.0,1,4,4,3,No
1973,39,Female,Divorced,Legal,Compliance Officer,Master's,Other,Non-Travel,11,0,6,3,0.0,3,0.0,1,Yes,90073.0,7506.0,2.0,1.0,3,2,4,3,No
1974,30,Male,Single,Finance,Financial Analyst,Associate,Marketing,Non-Travel,1,2,12,13,0.0,4,2.0,0,Yes,67825.0,5652.0,,2.0,3,1,3,4,Yes
1975,40,Female,Married,Marketing,Content Strategist,PhD,Marketing,Non-Travel,11,1,12,5,1.0,3,1.0,3,No,11113300.0,9261.0,1.0,2.0,3,2,4,4,Yes
1976,38,Female,Married,Finance,Accountant,Bachelor's,Marketing,Travel_Rarely,1,4,9,2,2.0,2,0.0,0,No,72658.0,6054.0,2.0,2.0,1,3,1,4,No
1977,40,Male,Married,Sales,Sales Representative,Associate,Human Resources,Travel_Rarely,11,0,2,0,0.0,0,3.0,1,No,45179.0,3764.0,3.0,1.0,2,1,4,4,Yes
1978,38,Male,Single,IT Support,Systems Analyst,Associate,Marketing,Non-Travel,9,0,1,0,0.0,0,4.0,0,Yes,48000.0,4000.0,2.0,1.0,2,3,1,3,No
1979,22,Male,Married,Legal,Contracts Manager,Bachelor's,Marketing,Travel_Rarely,5,0,3,1,0.0,1,6.0,0,Yes,82939.0,6911.0,3.0,3.0,3,4,2,4,No
1980,46,Male,Married,Finance,Auditor,Bachelor's,Life Sciences,Travel_Rarely,17,2,7,4,3.0,4,3.0,0,Yes,78414.0,6534.0,1.0,1.0,2,1,4,3,No
1981,40,Male,Married,Legal,Compliance Officer,Bachelor's,Life Sciences,Travel_Frequently,1,2,4,3,1.0,0,2.0,1,Yes,74831.0,6235.0,3.0,4.0,1,2,1,4,No
1982,28,Male,Single,Marketing,Marketing Analyst,Bachelor's,Life Sciences,Travel_Rarely,1,0,7,0,0.0,0,3.0,0,No,71571.0,5964.0,3.0,,1,3,3,4,No
1983,31,Male,Married,HR,HR Executive,Master's,Life Sciences,Non-Travel,2,3,0,0,0.0,0,4.0,0,Yes,55107.0,4592.0,3.0,4.0,4,4,3,3,Yes
1984,37,Female,Married,Marketing,Brand Executive,Bachelor's,Technical Degree,Travel_Frequently,1,0,9,4,0.0,1,5.0,2,No,73006.0,6083.0,4.0,2.0,1,3,1,3,Yes
1985,43,Male,Single,Sales,Account Manager,Bachelor's,Technical Degree,Travel_Rarely,11,4,9,5,2.0,0,0.0,3,No,70387.0,5865.0,1.0,1.0,1,1,4,3,Yes
1986,43,Male,Married,Finance,Accountant,Bachelor's,Human Resources,Travel_Rarely,10,5,6,1,0.0,0,2.0,1,Yes,81550.0,6795.0,3.0,1.0,3,2,1,3,No
1987,46,Female,Married,Finance,Auditor,PhD,Technical Degree,Travel_Rarely,24,1,8,3,3.0,3,2.0,0,No,1146.72,9556.0,2.0,4.0,4,1,4,3,No
1988,29,Male,Married,Engineering,Senior Engineer,Bachelor's,Marketing,Travel_Rarely,8,1,1,1,0.0,1,4.0,1,No,74461.0,6205.0,2.0,2.0,2,3,4,3,No
1989,37,Female,Single,Engineering,DevOps Engineer,Master's,Life Sciences,Travel_Rarely,12,0,6,6,2.0,3,4.0,2,No,101432.0,8452.0,2.0,1.0,2,4,1,3,No
1990,33,Male,Married,IT Support,IT Technician,Master's,Other,Travel_Rarely,10,1,11,9,6.0,3,4.0,1,No,81989.0,6832.0,3.0,1.0,1,2,3,4,No
1991,42,Female,Divorced,Legal,Compliance Officer,Master's,Life Sciences,Travel_Rarely,5,0,4,1,1.0,1,6.0,0,Yes,78720.0,6560.0,3.0,1.0,1,4,3,3,No
1992,47,Female,Married,Operations,Operations Analyst,Bachelor's,Technical Degree,Non-Travel,1,7,4,0,0.0,0,5.0,0,No,54130.0,4510.0,2.0,1.0,1,3,1,3,No
1993,38,Female,Single,Marketing,Brand Executive,Bachelor's,Marketing,Travel_Rarely,23,0,5,3,0.0,0,4.0,0,No,66562.0,5546.0,1.0,2.0,4,3,2,3,No
1994,35,Female,Single,IT Support,Support Specialist,Master's,Life Sciences,Travel_Rarely,1,0,2,2,2.0,2,4.0,1,Yes,69870.0,5822.0,1.0,3.0,1,4,1,3,Yes
1995,42,Female,Single,Finance,Accountant,Bachelor's,Technical Degree,Travel_Frequently,1,4,4,1,1.0,0,4.0,0,No,78708.0,6559.0,4.0,2.0,3,1,4,4,No
1996,38,Female,Single,Finance,Auditor,High School,Technical Degree,Travel_Rarely,3,2,20,20,2.0,0,4.0,2,No,87515.0,7292.0,2.0,,1,4,2,3,No
1997,40,Male,Married,IT Support,Network Engineer,Bachelor's,Medical,Travel_Rarely,29,2,3,0,0.0,0,2.0,0,Yes,62134.0,5177.0,2.0,3.0,4,2,1,4,Yes
1998,28,Male,Single,Legal,Legal Advisor,Bachelor's,Human Resources,Non-Travel,11,2,10,3,2.0,0,1.0,1,Yes,84652.0,7054.0,1.0,2.0,3,2,2,4,Yes
1999,23,Male,Divorced,Sales,Account Manager,Bachelor's,Medical,Travel_Rarely,17,0,2,2,2.0,1,6.0,0,No,54108.0,4509.0,1.0,4.0,3,1,2,3,Yes
2000,43,Male,Divorced,Engineering,Software Engineer,Bachelor's,Other,Travel_Rarely,20,1,13,11,0.0,1,5.0,0,No,104080.0,8673.0,3.0,1.0,4,4,1,3,No
2001,31,Male,Divorced,Finance,Financial Analyst,Bachelor's,Other,Travel_Rarely,17,1,12,9,0.0,1,0.0,2,No,85737.0,7144.0,2.0,1.0,3,1,4,3,No
2002,35,Female,Married,HR,Training Specialist,Master's,Marketing,Travel_Rarely,9,3,7,5,1.0,0,6.0,0,No,66236.0,5519.0,2.0,4.0,4,3,4,3,No
2003,31,Male,Single,Finance,Finance Manager,Master's,Life Sciences,Non-Travel,3,1,8,1,1.0,1,5.0,0,No,102929.0,8577.0,2.0,1.0,4,3,2,4,Yes
2004,30,Male,Single,Legal,Legal Advisor,Bachelor's,Other,Travel_Rarely,2,0,12,21,4.0,0,1.0,0,No,77920.0,,4.0,2.0,4,3,2,3,No
2005,34,Female,Single,Operations,Supply Chain Executive,Bachelor's,Technical Degree,Non-Travel,1,2,5,1,1.0,1,3.0,1,No,58836.0,4903.0,3.0,2.0,3,3,2,2,Yes
2006,27,Female,Married,IT Support,Support Specialist,Bachelor's,Life Sciences,Non-Travel,17,7,9,13,1.0,3,4.0,2,No,66397.0,5533.0,,3.0,3,4,3,3,No
2007,42,Male,Married,Finance,Finance Manager,PhD,Medical,Non-Travel,6,2,7,0,0.0,0,3.0,0,Yes,96281.0,8023.0,3.0,3.0,4,4,2,4,Yes
2008,22,Female,Single,Engineering,DevOps Engineer,Master's,Human Resources,Non-Travel,7,1,4,1,1.0,1,6.0,2,Yes,105563.0,8796.0,4.0,2.0,2,1,2,3,Yes
2009,35,Female,Married,Legal,Contracts Manager,Bachelor's,Medical,Travel_Rarely,21,0,14,7,0.0,6,6.0,1,No,81269.0,6772.0,1.0,1.0,2,3,1,3,No
2010,29,Male,Single,IT Support,IT Technician,High School,Human Resources,Travel_Rarely,4,1,10,4,3.0,1,4.0,2,Yes,54928.0,4577.0,4.0,4.0,4,2,2,4,Yes
2011,31,Female,Married,Sales,Account Manager,Bachelor's,Other,Travel_Frequently,4,1,1,0,0.0,0,1.0,1,No,54496.0,4541.0,4.0,1.0,2,1,2,2,No
2012,32,Female,Divorced,Operations,Operations Analyst,Bachelor's,Other,Travel_Rarely,16,0,1,0,0.0,0,1.0,0,Yes,43692.0,3641.0,4.0,3.0,2,3,3,4,No
2013,56,Female,Single,Marketing,Content Strategist,Master's,Marketing,Travel_Rarely,12,0,7,4,0.0,1,1.0,2,No,79718.0,6643.0,4.0,3.0,3,3,3,3,No
2014,52,Male,Divorced,Engineering,Software Engineer,Associate,Medical,Travel_Frequently,4,0,5,3,0.0,3,1.0,0,No,66558.0,5546.0,3.0,4.0,1,4,4,4,No
2015,26,Female,Married,HR,Training Specialist,Bachelor's,Medical,Travel_Frequently,20,9,8,3,0.0,3,1.0,2,No,57306.0,4775.0,4.0,3.0,1,1,1,3,Yes
2016,33,Female,Married,Marketing,Marketing Analyst,Bachelor's,Medical,Travel_Rarely,2,4,6,2,2.0,2,6.0,3,Yes,61120.0,5093.0,2.0,,2,3,2,4,No
2017,38,Female,Married,Engineering,Software Engineer,Master's,Technical Degree,Non-Travel,5,2,8,2,2.0,2,2.0,0,No,110909.0,9242.0,1.0,4.0,3,2,3,3,No
2018,32,Male,Married,Marketing,Content Strategist,Master's,Technical Degree,Travel_Rarely,4,2,4,4,2.0,0,4.0,1,No,67688.0,5640.0,1.0,1.0,3,2,1,3,Yes
2019,28,Male,Divorced,IT Support,Support Specialist,PhD,Human Resources,Travel_Rarely,8,0,2,0,0.0,0,6.0,1,Yes,71288.0,5940.0,1.0,,3,4,2,4,Yes
2020,41,Female,Married,IT Support,Systems Analyst,High School,Life Sciences,Non-Travel,2,0,3,0,0.0,0,6.0,0,Yes,44989.0,3749.0,2.0,2.0,2,4,2,3,No
2021,59,Male,Divorced,Legal,Legal Advisor,Bachelor's,Medical,Travel_Rarely,2,0,9,2,0.0,2,1.0,0,Yes,89552.0,7462.0,1.0,2.0,2,2,1,2,No
2022,38,Female,Married,Sales,Sales Executive,Master's,Technical Degree,Non-Travel,2,7,14,10,2.0,3,1.0,0,No,95155.0,7929.0,1.0,4.0,4,1,1,3,No
2023,37,Female,Divorced,Finance,Financial Analyst,PhD,Medical,Travel_Rarely,60,0,2,0,0.0,0,4.0,1,No,111353.0,9279.0,1.0,1.0,4,3,4,4,Yes
2024,30,Female,Married,Finance,Auditor,Master's,Human Resources,Travel_Rarely,8,0,9,6,0.0,0,1.0,0,No,99014.0,8251.0,1.0,1.0,2,1,4,4,No
2025,44,Female,Married,Finance,Finance Manager,PhD,Human Resources,Non-Travel,22,1,20,18,0.0,0,0.0,3,Yes,122917.0,10243.0,1.0,1.0,4,4,4,3,No
2026,34,Male,Married,Operations,Supply Chain Executive,Master's,Other,Travel_Frequently,2,2,2,2,2.0,2,4.0,0,No,57336.0,4778.0,2.0,3.0,1,4,3,3,No
2027,33,Male,Married,Sales,Sales Executive,Bachelor's,Human Resources,Travel_Rarely,1,2,12,6,4.0,1,0.0,1,No,70840.0,5903.0,3.0,2.0,4,4,2,3,No
2028,22,Female,Married,Engineering,DevOps Engineer,Bachelor's,Other,Non-Travel,2,1,4,11,0.0,0,3.0,2,Yes,73810.0,6150.0,1.0,3.0,4,2,3,3,Yes
2029,44,Male,Married,Marketing,Marketing Manager,High School,Life Sciences,Travel_Rarely,15,0,1,0,0.0,0,6.0,0,Yes,41317.0,3443.0,3.0,4.0,2,4,1,3,No
2030,46,Female,Single,Operations,Operations Analyst,PhD,Technical Degree,Travel_Rarely,2,2,6,5,4.0,1,1.0,1,No,83801.0,6983.0,1.0,4.0,4,4,3,4,No
2031,34,Male,Single,HR,HR Executive,Associate,Other,Travel_Rarely,3,2,5,4,2.0,0,3.0,0,No,44952.0,3746.0,4.0,2.0,4,3,2,3,No
2032,49,Female,Single,Legal,Legal Advisor,Master's,Marketing,Non-Travel,6,4,4,2,1.0,2,1.0,0,No,84849.0,7070.0,3.0,3.0,3,4,1,3,No
2033,47,Male,Divorced,HR,Recruiter,Bachelor's,Life Sciences,Non-Travel,2,4,5,1,1.0,1,,2,No,58490.0,4874.0,4.0,2.0,3,4,3,4,No
2034,23,Female,Divorced,Legal,Compliance Officer,Bachelor's,Human Resources,Travel_Frequently,10,1,5,3,3.0,0,6.0,1,No,67905.0,5658.0,3.0,1.0,1,1,4,3,Yes
2035,38,Female,Single,Finance,Auditor,Bachelor's,Medical,Travel_Frequently,11,6,7,0,0.0,0,5.0,1,No,70618.0,5884.0,3.0,1.0,4,1,1,4,No
2036,30,Male,Married,Engineering,Software Engineer,Bachelor's,Life Sciences,Travel_Frequently,5,2,7,4,1.0,1,5.0,0,No,77861.0,6488.0,1.0,1.0,3,2,4,3,No
